index,source,leaning,reliability_score,bias_score,vader_comment,comment,vader_transcript,clean_comment
5,fox_news,Right,35.83,11.06,"{'compound': -0.4854, 'positive': 0.0, 'neutral': 0.743, 'negative': 0.257}",Fox News has no choice  Trump is a disaster. But hey DEI is gone ,,fox news has no choice  trump is a disaster. but hey dei is gone
5,fox_news,Right,35.83,11.06,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Trump should be put in charge of Fragle Rock.,,trump should be put in charge of fragle rock.
5,fox_news,Right,35.83,11.06,"{'compound': -0.4019, 'positive': 0.0, 'neutral': 0.803, 'negative': 0.197}",and let me guess....suddenly its the other countries fault that prices rise...,,and let me guess....suddenly its the other countries fault that prices rise...
5,fox_news,Right,35.83,11.06,"{'compound': 0.5106, 'positive': 0.512, 'neutral': 0.248, 'negative': 0.24}",Yall tired of winning yet? lol,,yall tired of winning yet? lol
5,fox_news,Right,35.83,11.06,"{'compound': -0.7351, 'positive': 0.0, 'neutral': 0.53, 'negative': 0.47}",The us people should be ashamed of yourselves....so sad,,the us people should be ashamed of yourselves....so sad
5,fox_news,Right,35.83,11.06,"{'compound': 0.872, 'positive': 0.218, 'neutral': 0.744, 'negative': 0.038}","Furthermore, I'm pretty sure the US loves scooping up all our used trucks and other merchandise at 30% discount on their greenback Lol. Who's getting rip off here when it drives the  price up for us Canadians due to low inventory. Let's talk facts shall we?",,"furthermore, i'm pretty sure the us loves scooping up all our used trucks and other merchandise at 30% discount on their greenback lol. who's getting rip off here when it drives the  price up for us canadians due to low inventory. let's talk facts shall we?"
5,fox_news,Right,35.83,11.06,"{'compound': 0.3612, 'positive': 0.106, 'neutral': 0.894, 'negative': 0.0}",The American and Canadian economies are so integrated that trying to untangle them will be like trying to separate flysh*t from pepper.,,the american and canadian economies are so integrated that trying to untangle them will be like trying to separate flysh*t from pepper.
5,fox_news,Right,35.83,11.06,"{'compound': -0.796, 'positive': 0.0, 'neutral': 0.497, 'negative': 0.503}",US bullying is over. Deeply weak performance by Trump.,,us bullying is over. deeply weak performance by trump.
5,fox_news,Right,35.83,11.06,"{'compound': -0.3182, 'positive': 0.083, 'neutral': 0.759, 'negative': 0.158}","Trump is like a sleazy old car salesman, and he is a bad one decides according to the buyer 
I began to feel sorry for Americans",,"trump is like a sleazy old car salesman, and he is a bad one decides according to the buyer  i began to feel sorry for americans"
5,fox_news,Right,35.83,11.06,"{'compound': 0.3612, 'positive': 0.155, 'neutral': 0.753, 'negative': 0.092}",Donald ‘stormy’ trump just heard the word reciprocal while watching Peppa Pig and can’t stop using it…he loves it bigley.,,donald ‘stormy’ trump just heard the word reciprocal while watching peppa pig and can’t stop using it…he loves it bigley.
5,fox_news,Right,35.83,11.06,"{'compound': -0.2263, 'positive': 0.189, 'neutral': 0.559, 'negative': 0.252}",Someone at Fox got definitely got fired for this one,,someone at fox got definitely got fired for this one
5,fox_news,Right,35.83,11.06,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",My child runs her lemonade stand with more business acumen than the Orange Doofus!,,my child runs her lemonade stand with more business acumen than the orange doofus!
5,fox_news,Right,35.83,11.06,"{'compound': 0.4585, 'positive': 0.15, 'neutral': 0.85, 'negative': 0.0}",Is Trump the only guy in the world who doesnt know the negative effect of tarifs and tradewar?,,is trump the only guy in the world who doesnt know the negative effect of tarifs and tradewar?
5,fox_news,Right,35.83,11.06,"{'compound': -0.4404, 'positive': 0.0, 'neutral': 0.734, 'negative': 0.266}","He is a fool every day, week, month, year.",,"he is a fool every day, week, month, year."
5,fox_news,Right,35.83,11.06,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}","As a Canadian, I was on board with Trump now I realize he is in fact the half wit that a lot of people made him out to be.",,"as a canadian, i was on board with trump now i realize he is in fact the half wit that a lot of people made him out to be."
5,fox_news,Right,35.83,11.06,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Who are the idiots that voted for Trump ????,,who are the idiots that voted for trump ????
5,fox_news,Right,35.83,11.06,"{'compound': -0.3612, 'positive': 0.0, 'neutral': 0.8, 'negative': 0.2}",FOX actually criticizing Trump is as rare as spotting the Sasquach,,fox actually criticizing trump is as rare as spotting the sasquach
5,fox_news,Right,35.83,11.06,"{'compound': -0.296, 'positive': 0.0, 'neutral': 0.694, 'negative': 0.306}",No oil or electricity for you,,no oil or electricity for you
5,fox_news,Right,35.83,11.06,"{'compound': 0.9647, 'positive': 0.638, 'neutral': 0.362, 'negative': 0.0}",MAKING AMERICA GREAT AGAIN! AND FIRST 🫡️🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸*^,,making america great again! and first 🫡️flag  united statesflag  united statesflag  united statesflag  united statesflag  united statesflag  united states*^
5,fox_news,Right,35.83,11.06,"{'compound': 0.3071, 'positive': 0.123, 'neutral': 0.814, 'negative': 0.063}","Good for Joly for saying we are not going to go through this 'delaying again' every 30 days. Delaying is one of Trump's 'tactics' but in Canada, our people have 'balls' and will not back down from Trump's crap. We want zero tariffs (just like it has been).",,"good for joly for saying we are not going to go through this 'delaying again' every 30 days. delaying is one of trump's 'tactics' but in canada, our people have 'balls' and will not back down from trump's crap. we want zero tariffs (just like it has been)."
5,fox_news,Right,35.83,11.06,"{'compound': 0.6802, 'positive': 0.412, 'neutral': 0.588, 'negative': 0.0}",You can't mess with billionaire's profits!  Faux news is concerned!,,you can't mess with billionaire's profits!  faux news is concerned!
5,fox_news,Right,35.83,11.06,"{'compound': -0.3016, 'positive': 0.193, 'neutral': 0.532, 'negative': 0.275}",401K hasn’t looked this bad in years.  Thanks President Trump.,,401k hasn’t looked this bad in years.  thanks president trump.
5,fox_news,Right,35.83,11.06,"{'compound': 0.0762, 'positive': 0.097, 'neutral': 0.903, 'negative': 0.0}",Tariffs don't put food on the table and they don't pay the bills.,,tariffs don't put food on the table and they don't pay the bills.
5,fox_news,Right,35.83,11.06,"{'compound': 0.8495, 'positive': 0.242, 'neutral': 0.589, 'negative': 0.169}","""Folks, they’re calling it a ‘Great Depression,’ but I say it’s the Greatest Depression. Huge! Tremendous! The first one? Weak. This one? Powerful. People are saying, ‘Sir, I lost my job, my house, my savings.’ And I say, no mortgage, no problem! Very efficient. The stock market? Just a big sale! Everything’s cheaper—thank me later! The elites didn’t see it coming, but I did. And now? I’m gonna fix it. Because nobody does depressions like me. Believe me.""",,"""folks, they’re calling it a ‘great depression,’ but i say it’s the greatest depression. huge! tremendous! the first one? weak. this one? powerful. people are saying, ‘sir, i lost my job, my house, my savings.’ and i say, no mortgage, no problem! very efficient. the stock market? just a big sale! everything’s cheaper—thank me later! the elites didn’t see it coming, but i did. and now? i’m gonna fix it. because nobody does depressions like me. believe me."""
5,fox_news,Right,35.83,11.06,"{'compound': 0.7752, 'positive': 0.529, 'neutral': 0.471, 'negative': 0.0}",Wow. Fox news telling the truth?! What happened?,,wow. fox news telling the truth?! what happened?
5,fox_news,Right,35.83,11.06,"{'compound': 0.34, 'positive': 0.297, 'neutral': 0.507, 'negative': 0.196}",Higher prices and job losses for regular folks.  Great.,,higher prices and job losses for regular folks.  great.
5,fox_news,Right,35.83,11.06,"{'compound': 0.3182, 'positive': 0.095, 'neutral': 0.905, 'negative': 0.0}","Please don't have this guest on again. He does not say things that reinforce my current beliefs. I'm looking for affirmation, not education.",,"please don't have this guest on again. he does not say things that reinforce my current beliefs. i'm looking for affirmation, not education."
5,fox_news,Right,35.83,11.06,"{'compound': -0.3612, 'positive': 0.089, 'neutral': 0.756, 'negative': 0.156}",Once tariffs fail 3rd time it’s the end of MAGA vision because this is all they had for America,,once tariffs fail 3rd time it’s the end of maga vision because this is all they had for america
5,fox_news,Right,35.83,11.06,"{'compound': -0.6736, 'positive': 0.105, 'neutral': 0.56, 'negative': 0.335}",These tariffs will hurt most Americans and playing games with them is very irresponsible.,,these tariffs will hurt most americans and playing games with them is very irresponsible.
5,fox_news,Right,35.83,11.06,"{'compound': 0.1779, 'positive': 0.067, 'neutral': 0.858, 'negative': 0.075}","Let’s call this what it really is - a new national sales tax. This means that a working person will proportionally pay more tax while the wealthy, with all of the loopholes, will pay less.",,"let’s call this what it really is - a new national sales tax. this means that a working person will proportionally pay more tax while the wealthy, with all of the loopholes, will pay less."
5,fox_news,Right,35.83,11.06,"{'compound': 0.7506, 'positive': 0.348, 'neutral': 0.652, 'negative': 0.0}",Trump is eligible to join Cirque du Soleil (Canadian) for his perfectly executed backflips.,,trump is eligible to join cirque du soleil (canadian) for his perfectly executed backflips.
5,fox_news,Right,35.83,11.06,"{'compound': 0.7773, 'positive': 0.132, 'neutral': 0.815, 'negative': 0.052}",So what they’re trying to say for practical means is that all of us that own 401(k)s will see a major drop like we did during Covid. And it will take five years for those retirement funds to gain and come back to normal. I’m about done with it Because some of us work hard to gain a little bit so we can retire.,,so what they’re trying to say for practical means is that all of us that own 401(k)s will see a major drop like we did during covid. and it will take five years for those retirement funds to gain and come back to normal. i’m about done with it because some of us work hard to gain a little bit so we can retire.
